account_id,credit_limit,sex,education,marriage,age,repay_status_1,repay_status_2,repay_status_3,repay_status_4,repay_status_5,repay_status_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_next_month,utilization,avg_utilization_6m,payment_ratio_6m,worst_delinquency_6m,avg_delinquency_6m,months_delinquent_6m,delinquency_trend,age_band,pd_score,lgd_assumption,ead,expected_loss,risk_band
4954,280000.0,2,1,2,34,-1,2,2,-2,-1,-1,8719.0,844.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0,0.031139285714285713,0.0062875,0.09467007478935908,2,-0.16666666666666666,2,2.333333333333333,26-35,0.39630648,0.6,280000.0,66579.4894695282,Severe
4955,340000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,842.0,2865.0,-22.0,7569.0,797.0,1211.0,2873.0,0.0,7591.0,799.0,1214.0,18309.0,0,0.002476470588235294,0.006500980392156863,2.32136932589353,-1,-1.0,0,0.0,26-35,0.11436377,0.6,340000.0,23330.208510160446,Medium
4956,180000.0,1,1,1,46,0,0,0,0,-2,-2,160580.0,171644.0,184650.0,0.0,0.0,0.0,13714.0,16500.0,0.0,0.0,0.0,0.0,1,0.8921111111111111,0.4785870370370371,0.05845525215042738,0,-0.6666666666666666,0,1.3333333333333333,46-55,0.124920405,0.6,180000.0,13491.403788328169,Medium
4957,280000.0,1,1,2,33,-1,-1,0,0,0,0,8814.0,151643.0,153190.0,147589.0,149291.0,151357.0,151650.0,5546.0,6007.0,5507.0,6007.0,4184.0,1,0.031478571428571425,0.453502380952381,0.23481396118044218,0,-0.3333333333333333,0,-0.6666666666666666,26-35,0.05511868,0.6,280000.0,9259.938240051268,Medium
4958,60000.0,1,1,2,27,0,0,0,0,2,0,14853.0,19589.0,27176.0,29712.0,29099.0,31601.0,5000.0,8000.0,3000.0,0.0,3000.0,3000.0,1,0.24755,0.42230555555555555,0.14470828126027757,2,0.3333333333333333,1,-0.6666666666666666,26-35,0.22242813,0.6,60000.0,8007.412612438202,High
4959,150000.0,1,1,1,56,2,0,0,0,0,0,116928.0,87215.0,43045.0,40813.0,42164.0,43465.0,5006.0,3000.0,1452.0,5000.0,5000.0,2000.0,1,0.77952,0.4151444444444444,0.05743114846238257,2,0.3333333333333333,1,0.6666666666666666,56+,0.4305161,0.6,150000.0,38746.44845724105,Severe
4960,300000.0,2,1,2,24,0,0,0,0,0,0,35040.0,35167.0,31333.0,35906.0,38963.0,40283.0,1518.0,1507.0,5406.0,3963.0,2283.0,900.0,0,0.1168,0.12038444444444445,0.0718854410868883,0,0.0,0,0.0,18-25,0.0416743,0.6,300000.0,7501.374185085297,Low
4961,210000.0,2,1,1,34,0,0,0,0,0,0,200239.0,195025.0,165356.0,116351.0,95854.0,91173.0,9510.0,7000.0,10079.0,4500.0,3532.0,3500.0,0,0.9535190476190476,0.6857126984126983,0.04412162991118035,0,0.0,0,0.0,26-35,0.0819221,0.6,210000.0,10322.184473276138,Medium
4962,50000.0,1,1,2,29,0,0,0,0,0,0,27878.0,28908.0,29922.0,30517.0,31164.0,32677.0,1484.0,1498.0,1093.0,1139.0,2039.0,1800.0,0,0.55756,0.6035533333333334,0.04999834314559332,0,0.0,0,0.0,26-35,0.101476476,0.6,50000.0,3044.294267892837,Medium
4963,140000.0,2,1,2,30,-1,-1,-1,-1,-1,-1,282.0,282.0,282.0,282.0,454.0,610.0,282.0,282.0,282.0,454.0,610.0,454.0,0,0.002014285714285714,0.0026095238095238094,1.0784671532846715,-1,-1.0,0,0.0,26-35,0.22923537,0.6,140000.0,19255.77074289322,High
4964,180000.0,2,1,2,42,-1,0,0,0,0,0,4314.0,5495.0,54903.0,56458.0,58616.0,55032.0,2500.0,50000.0,3000.0,3000.0,2000.0,2500.0,0,0.023966666666666667,0.21742407407407408,0.26829289066425915,0,-0.16666666666666666,0,-0.3333333333333333,36-45,0.06583696,0.6,180000.0,7110.391527414322,Medium
4965,380000.0,1,3,1,44,-1,0,0,0,0,0,40352.0,41385.0,42397.0,43243.0,45716.0,46629.0,1523.0,1535.0,1381.0,3000.0,1494.0,2000.0,0,0.10618947368421053,0.11391315789473684,0.04209500927915232,0,-0.16666666666666666,0,-0.3333333333333333,36-45,0.04205403,0.6,380000.0,9588.319078087807,Low
4966,10000.0,2,2,2,22,0,0,-1,0,0,-2,7418.0,8080.0,780.0,780.0,0.0,0.0,1000.0,780.0,0.0,600.0,0.0,0.0,0,0.7418,0.2843,0.13952397701958025,0,-0.5,0,0.3333333333333333,18-25,0.19291866,0.6,10000.0,1157.5119495391846,High
4967,50000.0,1,3,1,45,0,0,0,0,0,0,45982.0,41372.0,18059.0,18020.0,18028.0,17744.0,1421.0,1500.0,629.0,672.0,626.0,2000.0,0,0.91964,0.5306833333333334,0.04301372444332779,0,0.0,0,0.0,36-45,0.16500783,0.6,50000.0,4950.234889984131,High
4968,50000.0,2,2,2,22,0,0,0,0,0,0,50186.0,49061.0,43528.0,29606.0,30305.0,28895.0,1994.0,1500.0,1009.0,1124.0,1100.0,2000.0,1,1.00372,0.7719366666666667,0.03768443870611147,0,0.0,0,0.0,18-25,0.18494536,0.6,50000.0,5548.360794782639,High
4969,50000.0,2,1,2,25,-1,0,0,0,0,0,8540.0,9875.0,11396.0,13190.0,14967.0,16551.0,1479.0,2000.0,2000.0,2000.0,2000.0,4060.0,0,0.1708,0.24839666666666668,0.18168520779935318,0,-0.16666666666666666,0,-0.3333333333333333,18-25,0.08597917,0.6,50000.0,2579.375132918358,Medium
4970,140000.0,2,2,1,37,0,0,0,0,0,0,10025.0,9787.0,8127.0,8850.0,9262.0,5789.0,2000.0,1000.0,2000.0,2000.0,1000.0,2000.0,0,0.07160714285714286,0.061714285714285715,0.19290123456790123,0,0.0,0,0.0,36-45,0.08820815,0.6,140000.0,7409.484297037125,Medium
4971,110000.0,1,2,2,36,0,0,0,0,0,0,109345.0,111980.0,111563.0,106625.0,48631.0,49724.0,4400.0,4200.0,4406.0,1800.0,1900.0,1900.0,0,0.9940454545454546,0.8149515151515152,0.03459213041117895,0,0.0,0,0.0,36-45,0.1785649,0.6,110000.0,11785.28380393982,High
4972,260000.0,1,2,1,63,-1,-1,-1,0,0,-1,3382.0,2403.0,1161.0,772.0,383.0,1661.0,2519.0,1201.0,1.0,1.0,1668.0,2507.0,0,0.013007692307692307,0.006257692307692308,0.8089530833845523,0,-0.6666666666666666,0,-0.6666666666666667,56+,0.12394088,0.6,260000.0,19334.776908159252,Medium
4973,50000.0,2,2,2,26,0,0,0,0,0,0,49722.0,49052.0,49243.0,8760.0,8796.0,9176.0,2200.0,1325.0,490.0,300.0,500.0,500.0,0,0.99444,0.5824966666666667,0.030415052446652054,0,0.0,0,0.0,26-35,0.17012039,0.6,50000.0,5103.611648082733,High
4974,180000.0,2,1,2,30,3,2,-1,0,0,0,1782.0,192.0,1291.0,1891.0,3914.0,26414.0,0.0,1291.0,600.0,2023.0,22500.0,32800.0,0,0.0099,0.032855555555555555,1.6687521136286778,3,0.6666666666666666,2,1.3333333333333333,26-35,0.43766502,0.6,180000.0,47267.82166957855,Severe
4975,150000.0,2,2,2,26,2,0,0,0,0,0,56956.0,58756.0,59945.0,60751.0,62120.0,63315.0,2716.0,2761.0,2400.0,2500.0,2400.0,1860.0,0,0.3797066666666667,0.4020477777777778,0.04045124542964766,2,0.3333333333333333,1,0.6666666666666666,26-35,0.2937355,0.6,150000.0,26436.195373535156,High
4976,80000.0,2,1,1,39,0,0,0,0,0,0,36444.0,33840.0,31768.0,28223.0,25557.0,18220.0,3015.0,4012.0,1013.0,2010.0,655.0,1007.0,0,0.45555,0.36260833333333337,0.06729023510215337,0,0.0,0,0.0,36-45,0.07571068,0.6,80000.0,3634.1124773025513,Medium
4977,210000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,-2,-2.0,0,0.0,26-35,0.24617794,0.6,210000.0,31018.420636653897,High
4978,320000.0,1,1,1,44,-1,-1,-1,-1,-1,-1,7500.0,8500.0,7500.0,7500.0,7500.0,7500.0,8500.0,7500.0,7500.0,7500.0,7500.0,7500.0,0,0.0234375,0.023958333333333335,1.0,-1,-1.0,0,0.0,36-45,0.09369905,0.6,320000.0,17990.21816253662,Medium
4979,100000.0,2,2,1,36,0,0,0,0,0,0,92688.0,94925.0,96865.0,99196.0,101000.0,0.0,3000.0,2746.0,3156.0,3000.0,0.0,0.0,0,0.92688,0.80779,0.024556712346855823,0,0.0,0,0.0,36-45,0.11734906,0.6,100000.0,7040.943503379822,Medium
4980,100000.0,2,1,1,35,0,0,-1,-1,-1,-1,52708.0,15075.0,20035.0,4116.0,-110.0,3512.0,9967.0,20195.0,4228.0,0.0,3622.0,0.0,0,0.52708,0.15889333333333333,0.398716119828816,0,-0.6666666666666666,0,0.6666666666666667,26-35,0.070664525,0.6,100000.0,4239.871501922607,Medium
4981,50000.0,1,1,2,24,0,0,0,0,0,0,16277.0,14875.0,19195.0,13134.0,13398.0,13549.0,4006.0,6200.0,3000.0,2000.0,2000.0,2500.0,0,0.32554,0.3014266666666667,0.21791922855752643,0,0.0,0,0.0,18-25,0.088265456,0.6,50000.0,2647.963687777519,Medium
4982,240000.0,1,3,1,43,-1,-1,2,2,2,2,2690.0,2500.0,2500.0,2500.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,1,0.011208333333333334,0.0088125,0.19700551615445233,2,1.0,4,-2.0,36-45,0.4365417,0.6,240000.0,62862.00571060181,Severe
4983,300000.0,2,1,2,33,1,-2,-1,0,-1,-1,0.0,0.0,12351.0,6417.0,5245.0,12082.0,0.0,12351.0,0.0,5245.0,7000.0,0.0,0,0.0,0.020052777777777777,0.6814240199473611,1,-0.6666666666666666,1,0.0,26-35,0.14052594,0.6,300000.0,25294.668674468994,Medium
4984,200000.0,2,1,2,30,0,0,0,0,-2,-2,199229.0,132458.0,59153.0,0.0,0.0,0.0,6101.0,3500.0,0.0,0.0,0.0,0.0,1,0.996145,0.3257,0.024565039402312968,0,-0.6666666666666666,0,1.3333333333333333,26-35,0.16367126,0.6,200000.0,19640.55061340332,High
4985,270000.0,2,1,1,31,0,0,0,0,0,0,86716.0,88329.0,91247.0,91823.0,93164.0,95211.0,6000.0,6005.0,4000.0,4000.0,4000.0,5000.0,0,0.3211703703703704,0.33733950617283953,0.05307507914142985,0,0.0,0,0.0,26-35,0.034004766,0.6,270000.0,5508.772172033787,Low
4986,150000.0,2,1,2,26,2,2,2,2,2,2,75373.0,76865.0,78214.0,76363.0,79893.0,48052.0,3300.0,3200.0,0.0,5137.0,0.0,2200.0,1,0.5024866666666666,0.48306666666666664,0.031826754991259545,2,2.0,6,0.0,26-35,0.7621271,0.6,150000.0,68591.43912792206,Severe
4987,260000.0,2,2,2,29,-2,-2,-1,0,0,-1,-5.0,-5.0,9571.0,7235.0,0.0,197.0,0.0,9576.0,29.0,0.0,197.0,568.0,0,0.0,0.010892948717948717,0.6102512799387984,0,-1.0,0,-1.3333333333333335,26-35,0.12269158,0.6,260000.0,19139.88634943962,Medium
4988,50000.0,2,2,2,24,0,0,0,0,0,0,26239.0,17824.0,17615.0,17956.0,18091.0,18259.0,1300.0,5869.0,1000.0,795.0,1000.0,1000.0,0,0.52478,0.38661333333333336,0.09453028003862601,0,0.0,0,0.0,18-25,0.09941893,0.6,50000.0,2982.567921280861,Medium
4989,130000.0,2,2,1,32,1,2,0,0,0,2,51559.0,50465.0,51531.0,52076.0,55432.0,56571.0,0.0,2500.0,2000.0,4200.0,2200.0,0.0,1,0.3966076923076923,0.4072230769230769,0.03431622559297808,2,0.8333333333333334,3,0.33333333333333337,26-35,0.41271544,0.6,130000.0,32191.803932189938,Severe
4990,80000.0,2,1,2,28,0,0,0,0,0,2,57776.0,7561.0,7793.0,7433.0,5962.0,4960.0,1200.0,1306.0,512.0,1000.0,0.0,110.0,0,0.7222,0.19059375,0.04512215117232333,2,0.3333333333333333,1,-0.6666666666666666,26-35,0.18100782,0.6,80000.0,8688.375234603882,High
4991,20000.0,1,1,2,32,0,0,0,3,2,0,11777.0,14851.0,17575.0,17063.0,15711.0,28600.0,3276.0,3000.0,3.0,7.0,2058.0,669.0,0,0.58885,0.8798083333333334,0.08536897240876327,3,0.8333333333333334,2,-1.6666666666666667,26-35,0.39444625,0.6,20000.0,4733.3550453186035,Severe
4992,410000.0,2,2,1,50,0,0,0,0,0,0,246659.0,248934.0,246011.0,240845.0,213767.0,214410.0,11000.0,10000.0,7500.0,8000.0,8000.0,7000.0,0,0.6016073170731707,0.5734252032520325,0.036508613906166484,0,0.0,0,0.0,46-55,0.076079234,0.6,410000.0,18715.49168229103,Medium
4993,80000.0,1,2,1,36,2,2,2,2,2,2,77054.0,81697.0,79347.0,81325.0,76550.0,78715.0,6900.0,0.0,5800.0,0.0,4000.0,2000.0,1,0.963175,0.9889333333333334,0.03939429688553323,2,2.0,6,0.0,36-45,0.71200657,0.6,80000.0,34176.31530761719,Severe
4994,160000.0,2,3,1,58,-1,-1,-1,-1,-1,-1,2034.0,68942.0,40194.0,942.0,942.0,942.0,68942.0,40194.0,942.0,942.0,942.0,942.0,0,0.0127125,0.11874583333333333,0.990420716516369,-1,-1.0,0,0.0,56+,0.07202497,0.6,160000.0,6914.397239685059,Medium
4995,500000.0,2,1,2,40,-2,-2,-2,-2,-2,-2,15929.0,18155.0,-131.0,10527.0,61751.0,2926.0,18222.0,0.0,10658.0,61751.0,2926.0,13609.0,0,0.031858,0.03638566666666666,0.9817602169352401,-2,-2.0,0,0.0,36-45,0.05122656,0.6,500000.0,15367.968007922173,Medium
4996,20000.0,2,2,1,36,0,0,0,0,0,0,16320.0,18044.0,19003.0,19224.0,19050.0,19353.0,2000.0,1283.0,1003.0,1000.0,1002.0,1005.0,0,0.816,0.92495,0.0657062543921293,0,0.0,0,0.0,36-45,0.19824074,0.6,20000.0,2378.8889050483704,High
4997,180000.0,2,4,1,34,-1,-1,-1,-1,0,0,6892.0,6892.0,6892.0,6282.0,8282.0,0.0,6892.0,6892.0,6282.0,2000.0,0.0,0.0,0,0.038288888888888886,0.032629629629629626,0.6261634506242906,0,-0.6666666666666666,0,-0.6666666666666667,26-35,0.034610897,0.6,180000.0,3737.976908683777,Low
4998,200000.0,2,2,1,45,0,0,0,0,0,0,193641.0,121830.0,122181.0,121888.0,66771.0,65495.0,4543.0,5000.0,4500.0,3100.0,3000.0,1300.0,1,0.968205,0.576505,0.0309956837610544,0,0.0,0,0.0,36-45,0.17339724,0.6,200000.0,20807.669162750244,High
4999,310000.0,1,3,1,44,0,0,0,0,0,0,238739.0,244629.0,250277.0,265764.0,271231.0,277427.0,10000.0,10000.0,20000.0,10000.0,11000.0,11000.0,0,0.7701258064516129,0.8322940860215053,0.04650961489392901,0,0.0,0,0.0,36-45,0.073689274,0.6,310000.0,13706.205055117607,Medium
5000,160000.0,1,1,2,40,-1,-1,-1,-1,-1,-1,1430.0,0.0,715.0,715.0,715.0,865.0,0.0,715.0,715.0,715.0,865.0,715.0,0,0.0089375,0.004625,0.838963963963964,-1,-1.0,0,0.0,36-45,0.18814635,0.6,160000.0,18062.049865722656,High
5001,170000.0,2,3,1,61,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0,0.0,0.00019607843137254904,1.0,1,-1.1666666666666667,1,0.33333333333333326,56+,0.52682513,0.6,170000.0,53736.163258552544,Severe
5002,500000.0,1,1,1,45,-1,-1,-1,-1,-1,-1,5307.0,6583.0,5650.0,4472.0,67798.0,65653.0,6616.0,5678.0,4495.0,67969.0,65814.0,38464.0,1,0.010614,0.051821,1.2159549217498697,-1,-1.0,0,0.0,36-45,0.06009562,0.6,500000.0,18028.685823082924,Medium
5003,140000.0,2,1,2,28,1,-1,-1,-1,-1,-2,0.0,330.0,330.0,69.0,-261.0,-591.0,330.0,330.0,69.0,0.0,0.0,29953.0,0,0.0,0.0,0.0,1,-0.8333333333333334,1,1.0,26-35,0.25146666,0.6,140000.0,21123.199582099915,High
5004,80000.0,2,3,1,48,0,0,0,0,0,0,44508.0,43709.0,52660.0,48532.0,44469.0,45068.0,1785.0,10000.0,1541.0,1610.0,1604.0,1485.0,0,0.55635,0.5811375,0.06461824152344899,0,0.0,0,0.0,46-55,0.080198824,0.6,80000.0,3849.5435714721675,Medium
5005,420000.0,2,2,2,28,-1,0,0,0,0,-1,27186.0,27759.0,21103.0,22217.0,23440.0,61084.0,5009.0,5006.0,5000.0,5000.0,61084.0,3000.0,0,0.06472857142857143,0.07253531746031745,0.4600878608669012,0,-0.3333333333333333,0,0.0,26-35,0.041895896,0.6,420000.0,10557.76584148407,Low
5006,90000.0,2,3,0,24,-2,-2,-2,-1,0,0,3700.0,20833.0,23968.0,13574.0,6800.0,1830.0,20108.0,4000.0,13574.0,14.0,5.0,13162.0,0,0.04111111111111111,0.13093518518518518,0.7193692100982957,0,-1.1666666666666667,0,-1.6666666666666667,18-25,0.04269131,0.6,90000.0,2305.3306862711906,Low
5007,280000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,326.0,326.0,0.0,326.0,652.0,0.0,326.0,0.0,326.0,652.0,0.0,652.0,0,0.0011642857142857143,0.0009702380952380953,1.2,-2,-2.0,0,0.0,26-35,0.09937814,0.6,280000.0,16695.52731513977,Medium
5008,20000.0,1,3,1,44,0,0,2,3,2,2,11007.0,15010.0,15767.0,15223.0,14837.0,16083.0,4525.0,1300.0,0.0,0.0,1495.0,3198.0,0,0.55035,0.732725,0.11962195912518339,3,1.5,4,-1.666666666666667,36-45,0.51295435,0.6,20000.0,6155.452251434326,Severe
5009,170000.0,2,2,1,31,0,0,0,0,-2,-1,63948.0,62090.0,63000.0,0.0,0.0,3300.0,5000.0,4000.0,0.0,0.0,3300.0,0.0,0,0.37616470588235296,0.18856666666666666,0.0639499214923728,0,-0.5,0,1.0,26-35,0.055662986,0.6,170000.0,5677.624560892582,Medium
5010,30000.0,2,2,2,26,0,0,0,0,0,0,12479.0,10100.0,10923.0,10549.0,4747.0,4864.0,1233.0,1056.0,500.0,500.0,1000.0,2000.0,0,0.41596666666666665,0.2981222222222222,0.11719652640602288,0,0.0,0,0.0,26-35,0.14220996,0.6,30000.0,2559.7793161869045,Medium
5011,20000.0,1,3,2,26,0,0,-2,-2,-2,-2,16320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.816,0.136,0.0,0,-1.3333333333333333,0,1.3333333333333335,26-35,0.23183663,0.6,20000.0,2782.039582729339,High
5012,280000.0,2,1,1,49,-2,-2,-2,-2,-2,-1,4378.0,-324.0,-324.0,-324.0,-324.0,88036.0,2.0,322.0,0.0,0.0,88360.0,10045.0,1,0.015635714285714284,0.054236904761904764,1.0835290502425425,-1,-1.8333333333333333,0,-0.33333333333333326,46-55,0.085233666,0.6,280000.0,14319.255888462065,Medium
5013,30000.0,2,3,2,40,1,2,2,2,2,2,53720.0,52268.0,49338.0,44430.0,40875.0,40272.0,0.0,3000.0,1000.0,2000.0,5000.0,0.0,0,1.7906666666666666,1.5605722222222222,0.03915942513963895,2,1.8333333333333333,6,-0.33333333333333326,36-45,0.3848387,0.6,30000.0,6927.096605300902,Severe
5014,170000.0,2,1,1,38,0,0,-2,-2,-2,-2,5556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.03268235294117647,0.005447058823529412,0.0,0,-1.3333333333333333,0,1.3333333333333335,36-45,0.16864246,0.6,170000.0,17201.531052589417,High
5015,290000.0,2,1,1,38,1,-1,0,0,0,-1,0.0,7023.0,9680.0,7860.0,7860.0,8142.0,7023.0,5000.0,3000.0,0.0,8142.0,0.0,0,0.0,0.023313218390804597,0.5710587945273019,1,-0.16666666666666666,1,0.3333333333333333,36-45,0.14665745,0.6,290000.0,25518.396645784378,Medium
5016,290000.0,2,1,2,24,1,-2,-2,-1,0,-1,0.0,0.0,0.0,2700.0,1350.0,1350.0,0.0,0.0,2700.0,0.0,1350.0,8334.0,0,0.0,0.003103448275862069,2.2933333333333334,1,-0.8333333333333334,1,-0.33333333333333337,18-25,0.17129123,0.6,290000.0,29804.67438697815,High
5017,360000.0,2,2,2,33,-1,-1,-1,-1,0,0,5344.0,9852.0,5137.0,4912.0,1150.0,0.0,9860.0,8537.0,4912.0,0.0,0.0,9294.0,0,0.014844444444444445,0.012219907407407408,1.235196059859822,0,-0.6666666666666666,0,-0.6666666666666667,26-35,0.08713454,0.6,360000.0,18821.06065750122,Medium
5018,190000.0,2,2,1,34,0,0,2,2,2,0,86730.0,93705.0,91317.0,96079.0,94428.0,100618.0,9310.0,0.0,7200.0,0.0,8000.0,4000.0,0,0.4564736842105263,0.4937517543859649,0.05065049735555015,2,1.0,3,-0.6666666666666666,26-35,0.41922012,0.6,190000.0,47791.093647480004,Severe
5019,90000.0,1,2,2,26,0,0,-2,-2,-2,-2,70182.0,-18.0,-18.0,-18.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7798,0.1298,0.0,0,-1.3333333333333333,0,1.3333333333333335,26-35,0.094440036,0.6,90000.0,5099.7619181871405,Medium
5020,20000.0,1,3,2,48,1,2,2,0,0,0,16434.0,17452.0,16879.0,17059.0,17263.0,17675.0,1577.0,0.0,757.0,628.0,700.0,2488.0,0,0.8217,0.85635,0.05984702516494424,2,0.8333333333333334,3,1.6666666666666667,46-55,0.55121815,0.6,20000.0,6614.617824554443,Severe
5021,290000.0,2,2,1,42,0,0,0,0,0,0,154753.0,122241.0,113434.0,115273.0,97040.0,89942.0,7000.0,6000.0,5000.0,5000.0,4000.0,3000.0,0,0.5336310344827586,0.39809367816091956,0.04330985457994494,0,0.0,0,0.0,36-45,0.04246388,0.6,290000.0,7388.715125620365,Low
5022,460000.0,2,1,2,38,0,0,0,0,0,0,296815.0,283744.0,273414.0,250033.0,238734.0,226905.0,10279.0,10084.0,9025.0,9036.0,8526.0,7272.0,0,0.64525,0.5687119565217391,0.03454411666332196,0,0.0,0,0.0,36-45,0.09764419,0.6,460000.0,26949.795752763748,Medium
5023,230000.0,2,1,2,26,-2,-1,2,-1,0,-1,-10.0,1732.0,476.0,3157.0,340.0,769.0,2122.0,0.0,3157.0,0.0,769.0,1265.0,0,0.0,0.004684057971014492,1.1313428217821782,2,-0.5,1,0.3333333333333333,26-35,0.22499482,0.6,230000.0,31049.28562045097,High
5024,170000.0,1,2,1,37,-2,-2,-2,-2,-2,-2,326.0,326.0,326.0,326.0,326.0,324.0,326.0,326.0,326.0,326.0,324.0,2.0,0,0.0019176470588235294,0.001915686274509804,0.834186284544524,-2,-2.0,0,0.0,36-45,0.113472894,0.6,170000.0,11574.235171079636,Medium
5025,180000.0,2,1,1,40,-1,0,0,0,-1,0,4236.0,6614.0,6216.0,3622.0,4095.0,6596.0,3016.0,3000.0,1622.0,4095.0,3000.0,2827.0,0,0.023533333333333333,0.029054629629629628,0.559609930208101,0,-0.3333333333333333,0,0.0,36-45,0.11584297,0.6,180000.0,12511.040568351746,Medium
5026,20000.0,1,2,2,27,0,0,-1,0,0,0,19331.0,18225.0,18418.0,19297.0,19000.0,19683.0,1209.0,19330.0,2303.0,1000.0,1000.0,1000.0,0,0.96655,0.9496166666666666,0.22677571651719114,0,-0.16666666666666666,0,-0.3333333333333333,26-35,0.16644989,0.6,20000.0,1997.3986744880676,High
5027,50000.0,1,2,1,25,0,0,0,0,0,0,48213.0,47750.0,46153.0,45572.0,45412.0,44985.0,1800.0,1700.0,1585.0,2000.0,2000.0,1600.0,0,0.96426,0.92695,0.03842350360501286,0,0.0,0,0.0,18-25,0.21752834,0.6,50000.0,6525.850296020508,High
5028,200000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20271.0,0,0.0,0.0,1.0,-2,-2.0,0,0.0,26-35,0.2447581,0.6,200000.0,29370.971918106075,High
5029,80000.0,2,3,1,53,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,-2,-2.0,0,0.0,46-55,0.25463805,0.6,80000.0,12222.626209259033,High
5030,380000.0,1,1,1,53,-1,0,0,-1,-1,0,4901.0,22010.0,2302.0,20798.0,16394.0,26002.0,22000.0,2300.0,9947.0,16400.0,18000.0,7400.0,0,0.012897368421052631,0.040529385964912276,0.8229571352819591,0,-0.5,0,0.3333333333333333,46-55,0.07369756,0.6,380000.0,16803.043574094772,Medium
5031,500000.0,1,1,1,40,-1,-1,-1,-1,-1,-1,11640.0,12831.0,11520.0,12486.0,11609.0,12660.0,12836.0,11525.0,12489.0,11614.0,12665.0,543.0,1,0.02328,0.02424866666666667,0.8477716987875622,-1,-1.0,0,0.0,36-45,0.06717318,0.6,500000.0,20151.954889297485,Medium
5032,170000.0,1,2,1,49,2,2,2,2,2,2,26991.0,30090.0,18104.0,19050.0,18783.0,8042.0,4019.0,0.0,1060.0,0.0,807.0,0.0,1,0.1587705882352941,0.11868627450980393,0.04862051875103254,2,2.0,6,0.0,46-55,0.8094832,0.6,170000.0,82567.28339195251,Severe
5033,20000.0,2,1,2,23,0,0,0,0,0,0,14605.0,14532.0,15700.0,16346.0,16837.0,18298.0,2000.0,2000.0,1000.0,1000.0,2000.0,2000.0,0,0.73025,0.80265,0.10382275379472165,0,0.0,0,0.0,18-25,0.14244218,0.6,20000.0,1709.3061804771423,Medium
5034,320000.0,2,2,1,32,0,0,0,0,0,0,160832.0,164750.0,168370.0,169371.0,172868.0,150827.0,8000.0,8000.0,5500.0,6100.0,6000.0,5000.0,0,0.5026,0.514071875,0.03910769611091186,0,0.0,0,0.0,26-35,0.05105519,0.6,320000.0,9802.5963306427,Medium
5035,50000.0,2,1,2,23,0,0,0,0,0,0,48064.0,49362.0,48038.0,8760.0,9646.0,7747.0,2091.0,1310.0,1000.0,1000.0,277.0,296.0,1,0.96128,0.5720566666666667,0.034810071263336385,0,0.0,0,0.0,18-25,0.13419703,0.6,50000.0,4025.910794734955,Medium
5036,400000.0,1,2,1,45,0,0,2,0,0,2,337135.0,373869.0,366338.0,374255.0,409777.0,527566.0,44000.0,0.0,14000.0,42000.0,126000.0,18000.0,0,0.8428375,0.9953916666666667,0.10213734961949651,2,0.6666666666666666,2,0.0,36-45,0.3680718,0.6,400000.0,88337.23068237305,Severe
5037,320000.0,2,1,2,33,-1,-1,2,0,0,-1,368.0,10038.0,8434.0,7061.0,1289.0,365.0,10550.0,0.0,0.0,0.0,365.0,12110.0,0,0.00115,0.0143515625,0.8356015242242787,2,-0.16666666666666666,1,0.3333333333333333,26-35,0.23020329,0.6,320000.0,44199.03087615967,High
5038,200000.0,1,1,2,28,0,0,0,0,0,0,220343.0,214375.0,201917.0,161221.0,162438.0,157415.0,7000.0,8016.0,5000.0,12000.0,6000.0,7000.0,0,1.101715,0.9314241666666667,0.04027524158792673,0,0.0,0,0.0,26-35,0.108305134,0.6,200000.0,12996.616065502167,Medium
5039,20000.0,1,1,2,28,0,-1,-1,-1,0,0,7381.0,2769.0,3503.0,4809.0,5732.0,8632.0,3000.0,3010.0,6000.0,1000.0,3000.0,0.0,1,0.36905,0.27355,0.4877231462864802,0,-0.5,0,-0.3333333333333333,26-35,0.15500388,0.6,20000.0,1860.0465059280393,High
